Company,QueryID,SubQueryID,Relation ID,Seq,Field,ParentFieldDataType,IsExpr,Field,ChildFieldDataType,IsExpr,AndOr,Not,(,),=,SystemFlag,SysRevID,SysRowID
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,4539c229-893a-47f6-84b2-49b9d7179962,2,SalesCatID,nvarchar,FALSE,SalesCatID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959521,d1fc10d7-4bf9-4f66-9d16-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,275bd32c-2dc1-4784-aa62-4cfe47b1fc31,1,Company,nvarchar,FALSE,QuoteHed_Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959522,f72de7d2-9184-4da3-a61c-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,275bd32c-2dc1-4784-aa62-4cfe47b1fc31,2,CustNum,int,FALSE,QuoteHed_CustNum,int,FALSE,And,FALSE,,,=,TRUE,277959523,b1aa9978-bd43-489d-ac0a-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,cb7a37f2-5f04-404f-a3d7-597183ca617b,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959524,faf537a7-f8de-47f5-89c5-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,cb7a37f2-5f04-404f-a3d7-597183ca617b,2,PerConID,int,FALSE,PerConID,int,FALSE,And,FALSE,,,=,TRUE,277959525,e13f6cf1-b872-4ba1-b08f-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,900d26ab-0ec2-48fa-80a8-5eb5e5027290,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959526,f54b5b07-1a68-46ae-b8ae-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,900d26ab-0ec2-48fa-80a8-5eb5e5027290,2,TaxRegionCode,nvarchar,FALSE,TaxRegionCode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959527,ccfdb9dc-d090-40dc-ad3c-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,c7cb21dc-42ed-4e13-bbe8-69fdb95db667,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959528,e2508440-9ccf-4415-8411-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,c7cb21dc-42ed-4e13-bbe8-69fdb95db667,2,SalesRepCode,nvarchar,FALSE,SalesRepCode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959529,696760bd-9089-47f2-b621-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,b924043f-1252-454a-99fd-7e245273d5a5,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959530,4759ebc5-cc2b-410b-86d0-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,b924043f-1252-454a-99fd-7e245273d5a5,2,CurrencyCode,nvarchar,FALSE,CurrencyCode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959531,a1d17d73-7488-4b47-ac04-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,21a8628d-b04d-4e7b-9f80-b102ec72ed98,1,Company,nvarchar,FALSE,Task_Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959532,0527b8a2-0e81-4879-a2ab-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,21a8628d-b04d-4e7b-9f80-b102ec72ed98,2,CustNum,int,FALSE,Task_TaskCustNum,int,FALSE,And,FALSE,,,=,TRUE,277959533,a441065a-1bf6-4376-bdea-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,1b1fd023-e318-41a0-a02a-cf60fb340e38,1,Company,nvarchar,FALSE,CRMCall_Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959534,8cc90840-daee-4884-a84a-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,1b1fd023-e318-41a0-a02a-cf60fb340e38,2,CustNum,int,FALSE,CRMCall_CallCustNum,int,FALSE,And,FALSE,,,=,TRUE,277959535,b4d3425e-4bad-410b-9a00-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,97f3929e-9ddb-42b0-a558-e235474e4530,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959536,a0426f7c-176c-4e5f-b0cb-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,97f3929e-9ddb-42b0-a558-e235474e4530,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277959537,cda5cbf0-09fd-4d54-b322-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,97f3929e-9ddb-42b0-a558-e235474e4530,3,PrimPCon,int,FALSE,ConNum,int,FALSE,And,FALSE,,,=,TRUE,277959538,107f8370-9201-4f5d-af33-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,9eaae771-2867-47e3-a44f-faaf7be8ef12,1,Company,nvarchar,FALSE,OrderHed_Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959539,de46383d-0e8f-4cef-91ff-b25a00df7659
,zCRM-Customers,6db9f789-d4d3-4712-b382-9a0ca56ca4f0,9eaae771-2867-47e3-a44f-faaf7be8ef12,2,CustNum,int,FALSE,OrderHed_CustNum,int,FALSE,And,FALSE,,,=,TRUE,277959540,49166a7e-f56a-43c8-9fc9-b25a00df7659
,zCRM-FiscalYear,5c43a60c-845a-46b8-9006-ae4f0e1f3d4b,331ade0d-84fc-4ee6-8b40-f84e2d1f3d4b,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959541,563392d7-7c03-4f2d-9df2-b25a00df7659
,zCRM-FiscalYear,5c43a60c-845a-46b8-9006-ae4f0e1f3d4b,331ade0d-84fc-4ee6-8b40-f84e2d1f3d4b,2,FiscalCalendarID,nvarchar,FALSE,FiscalCalendarID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959542,464b6f13-93df-4847-a025-b25a00df7659
,zCRM-FiscalYear,5c43a60c-845a-46b8-9006-ae4f0e1f3d4b,e47ddfee-6c7f-44b0-ab30-f84e2d1f3d4b,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959543,07341790-9826-411d-aefd-b25a00df7659
,zCRM-FiscalYear,5c43a60c-845a-46b8-9006-ae4f0e1f3d4b,e47ddfee-6c7f-44b0-ab30-f84e2d1f3d4b,2,FiscalCalendarID,nvarchar,FALSE,FiscalCalendarID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959544,29059403-c339-4069-873a-b25a00df7659
,zCRM-GlobalSalesReps,08f7c6d2-bb06-471f-be9d-be439056f4d3,2a07baa5-6263-4755-936a-ccc5acb900e7,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959545,eb7b834e-cb35-4dbd-bc29-b25a00df7659
,zCRM-GlobalSalesReps,08f7c6d2-bb06-471f-be9d-be439056f4d3,2a07baa5-6263-4755-936a-ccc5acb900e7,2,SalesRepCode,nvarchar,FALSE,SalesRepCode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959546,afd7f3ad-c118-4906-ab54-b25a00df7659
,zCRM-InvcDtl,b5aec66f-fbe9-489a-8277-e5650d333d4b,23a37597-623f-4e40-aae5-17b178333d4b,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959547,7364fd12-328e-4f92-bf92-b25a00df7659
,zCRM-InvcDtl,b5aec66f-fbe9-489a-8277-e5650d333d4b,23a37597-623f-4e40-aae5-17b178333d4b,2,ProdCode,nvarchar,FALSE,ProdCode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959548,bfdbc3bb-792c-49a2-bd6f-b25a00df7659
,zCRM-InvcDtl,b5aec66f-fbe9-489a-8277-e5650d333d4b,486043d5-333b-4262-b85d-17b178333d4b,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959549,357a301b-95fc-4e5d-80de-b25a00df7659
,zCRM-InvcDtl,b5aec66f-fbe9-489a-8277-e5650d333d4b,486043d5-333b-4262-b85d-17b178333d4b,2,InvoiceNum,int,FALSE,InvoiceNum,int,FALSE,And,FALSE,,,=,TRUE,277959550,9f2ea0ae-f74b-4277-ab0e-b25a00df7659
,zCRM-InvcHed,56262ad6-1c0c-4f9b-a1ed-8293d4383d4b,c12cc218-9a1e-4914-9325-20ca4b393d4b,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959551,c9a763f5-dc0b-4822-a92d-b25a00df7659
,zCRM-InvcHed,56262ad6-1c0c-4f9b-a1ed-8293d4383d4b,c12cc218-9a1e-4914-9325-20ca4b393d4b,2,TermsCode,nvarchar,FALSE,TermsCode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959552,3a75e59c-bfc5-4875-8281-b25a00df7659
,zCRM-InvcHed,56262ad6-1c0c-4f9b-a1ed-8293d4383d4b,a2ab3a0f-1eb7-43e0-9985-20ca4b393d4b,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959553,4d63e952-673e-46a4-b819-b25a00df7659
,zCRM-InvcHed,56262ad6-1c0c-4f9b-a1ed-8293d4383d4b,a2ab3a0f-1eb7-43e0-9985-20ca4b393d4b,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277959554,8623f38f-e540-4bfc-9130-b25a00df7659
,zCRM-InvcHed,56262ad6-1c0c-4f9b-a1ed-8293d4383d4b,a2ab3a0f-1eb7-43e0-9985-20ca4b393d4b,3,BillConNum,int,FALSE,ConNum,int,FALSE,And,FALSE,,,=,TRUE,277959555,7ff907fc-681c-45d4-a2ae-b25a00df7659
,zCRM-InvcHed,56262ad6-1c0c-4f9b-a1ed-8293d4383d4b,7d08803c-29e1-4555-afea-20ca4b393d4b,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959556,ad6348e2-01e3-4be1-94c9-b25a00df7659
,zCRM-InvcHed,56262ad6-1c0c-4f9b-a1ed-8293d4383d4b,7d08803c-29e1-4555-afea-20ca4b393d4b,2,InvoiceNum,int,FALSE,InvoiceNum,int,FALSE,And,FALSE,,,=,TRUE,277959557,e13a4cfe-6e05-4a77-87e0-b25a00df7659
,zCRM-Inventory,30fbd7ec-7e7f-4bcf-b6a5-00a62ba376eb,a68736fe-24ef-43f2-af8c-637e546a46c3,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959558,33db9ad7-5649-4b75-b821-b25a00df7659
,zCRM-Inventory,30fbd7ec-7e7f-4bcf-b6a5-00a62ba376eb,a68736fe-24ef-43f2-af8c-637e546a46c3,2,PartNum,nvarchar,FALSE,PartNum,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959559,5940fbc2-0f63-44b2-ba1e-b25a00df7659
,zCRM-Memos,ec5dacfb-b163-45fd-a5d7-82a35c6da4f0,b9a177ed-70c2-47c6-8bc5-c0f16a6da4f0,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959560,33497dfd-238b-41da-90d9-b25a00df7659
,zCRM-Memos,ec5dacfb-b163-45fd-a5d7-82a35c6da4f0,b9a177ed-70c2-47c6-8bc5-c0f16a6da4f0,2,Key1,nvarchar,FALSE,CAST( CRMComp.CompNum as nvarchar(50)),,TRUE,And,FALSE,,,=,TRUE,277959561,19602c73-8737-419b-a6cb-b25a00df7659
,zCRM-Memos,ec5dacfb-b163-45fd-a5d7-82a35c6da4f0,493b6b87-43f8-4483-8c1e-d021520b3967,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959562,81c06e4c-9623-4776-a56e-b25a00df7659
,zCRM-Memos,ec5dacfb-b163-45fd-a5d7-82a35c6da4f0,493b6b87-43f8-4483-8c1e-d021520b3967,2,RelatedToSchemaName,sysname,FALSE,RelatedToSchemaName,sysname,FALSE,And,FALSE,,,=,TRUE,277959563,d6de0349-97c5-4a41-9a20-b25a00df7659
,zCRM-Memos,ec5dacfb-b163-45fd-a5d7-82a35c6da4f0,493b6b87-43f8-4483-8c1e-d021520b3967,3,RelatedToFile,nvarchar,FALSE,RelatedToFile,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959564,194af8e1-ccb8-48d6-9745-b25a00df7659
,zCRM-Memos,ec5dacfb-b163-45fd-a5d7-82a35c6da4f0,493b6b87-43f8-4483-8c1e-d021520b3967,4,CategoryID,nvarchar,FALSE,CategoryID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959565,ac5ad9d6-97a5-4b6c-b527-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,a7278f71-3a11-4290-8a1c-2c229b372a51,1,Company,nvarchar,FALSE,OrderRel_Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959566,8684099c-65cc-4b12-b7d2-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,a7278f71-3a11-4290-8a1c-2c229b372a51,2,OrderNum,int,FALSE,OrderRel_OrderNum,int,FALSE,And,FALSE,,,=,TRUE,277959567,45b36260-f4b7-4697-ada5-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,a7278f71-3a11-4290-8a1c-2c229b372a51,3,OrderLine,int,FALSE,OrderRel_OrderLine,int,FALSE,And,FALSE,,,=,TRUE,277959568,f23c81c5-1a78-4017-a7e0-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,a9086df2-3776-4d60-9eb6-46eccc603d4b,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959569,93d00b77-7667-4c62-8aae-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,a9086df2-3776-4d60-9eb6-46eccc603d4b,2,SalesCatID,nvarchar,FALSE,SalesCatID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959570,5d9e6337-21dc-4413-9514-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,f22e4412-b34d-470a-ba04-46eccc603d4b,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959571,9f68bb9b-4d25-4c1b-99f2-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,f22e4412-b34d-470a-ba04-46eccc603d4b,2,ProdCode,nvarchar,FALSE,ProdCode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959572,b1676461-287f-48a4-9d19-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,dbe5aa8d-0cf4-4605-976a-5b643726ced4,1,Company,nvarchar,FALSE,OrderMsc_Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959573,a2a4ca85-e9c9-4453-91c7-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,dbe5aa8d-0cf4-4605-976a-5b643726ced4,2,OrderNum,int,FALSE,OrderMsc_OrderNum,int,FALSE,And,FALSE,,,=,TRUE,277959574,340a0626-03cf-47d0-94ac-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,dbe5aa8d-0cf4-4605-976a-5b643726ced4,3,OrderLine,int,FALSE,OrderMsc_OrderLine,int,FALSE,And,FALSE,,,=,TRUE,277959575,93dd23e5-5b7f-45fc-bb76-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,48935318-6adb-4aa3-9934-9d934de066af,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959576,383b20f1-df11-4e34-b190-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,48935318-6adb-4aa3-9934-9d934de066af,2,PartNum,nvarchar,FALSE,PartNum,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959577,17ebed49-feed-417c-a48f-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,d3387fe6-77d7-4ba9-a9ef-f74c9a4eb519,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959578,e78052bc-13b6-4654-9021-b25a00df7659
,zCRM-OrderDtl,3c89327f-6482-428c-8d86-8ab555603d4b,d3387fe6-77d7-4ba9-a9ef-f74c9a4eb519,2,TaxCatID,nvarchar,FALSE,TaxCatID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959579,471ce324-6f83-4cd6-8174-b25a00df7659
,zCRM-OrderDtl,d0f4a1fa-4016-41c4-b8bd-d93bb332fbfe,9e57c4bf-5a18-41ad-8660-485f1d079d12,1,Company,nvarchar,FALSE,OrderRel_Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959580,3daae233-30c3-4d04-abfb-b25a00df7659
,zCRM-OrderDtl,d0f4a1fa-4016-41c4-b8bd-d93bb332fbfe,9e57c4bf-5a18-41ad-8660-485f1d079d12,2,OrderNum,int,FALSE,OrderRel_OrderNum,int,FALSE,And,FALSE,,,=,TRUE,277959581,23e70fdb-bcb4-41ab-b5a2-b25a00df7659
,zCRM-OrderDtl,d0f4a1fa-4016-41c4-b8bd-d93bb332fbfe,9e57c4bf-5a18-41ad-8660-485f1d079d12,3,OrderLine,int,FALSE,OrderRel_OrderLine,int,FALSE,And,FALSE,,,=,TRUE,277959582,890cd6c6-1add-4b29-b32b-b25a00df7659
,zCRM-OrderDtl,d1cae89c-0c65-427c-8e80-f63593bc92b2,9625f34e-da2c-409c-914c-c8c625ab1130,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959583,894282ef-5ea1-4d55-836d-b25a00df7659
,zCRM-OrderDtl,d1cae89c-0c65-427c-8e80-f63593bc92b2,9625f34e-da2c-409c-914c-c8c625ab1130,2,OrderNum,int,FALSE,OrderNum,int,FALSE,And,FALSE,,,=,TRUE,277959584,ca02b2df-12e0-48ff-b890-b25a00df7659
,zCRM-OrderDtl,d1cae89c-0c65-427c-8e80-f63593bc92b2,9625f34e-da2c-409c-914c-c8c625ab1130,3,OrderLine,int,FALSE,OrderLine,int,FALSE,And,FALSE,,,=,TRUE,277959585,4d93d640-c31f-40c1-8934-b25a00df7659
,zCRM-OrderDtl,d1cae89c-0c65-427c-8e80-f63593bc92b2,9625f34e-da2c-409c-914c-c8c625ab1130,4,OrderRelNum,int,FALSE,OrderRelNum,int,FALSE,And,FALSE,,,=,TRUE,277959586,fd0a853a-3a4e-40a6-9a5d-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,0cb4a5e4-1b30-48f9-bd8c-7116df5d8c9a,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959587,3c09f92c-ac28-435c-87c5-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,0cb4a5e4-1b30-48f9-bd8c-7116df5d8c9a,2,CurrencyCode,nvarchar,FALSE,CurrencyCode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959588,a9065f0b-04ef-4202-b5dc-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,5ac522e9-7f08-4294-987d-902a5e26253e,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959589,ec7c3060-50d2-47a9-85f9-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,5ac522e9-7f08-4294-987d-902a5e26253e,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277959590,11205c9c-e1f5-45e7-a4cd-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,5ac522e9-7f08-4294-987d-902a5e26253e,3,ShipToNum,nvarchar,FALSE,ShipToNum,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959591,8963b2c9-b320-492d-a077-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,b4badf76-75bd-4945-88a4-b18cf9348464,1,Company,nvarchar,FALSE,OrderHed1_Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959592,0cf203ef-747c-488d-a6f2-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,b4badf76-75bd-4945-88a4-b18cf9348464,2,OrderNum,int,FALSE,OrderHed1_OrderNum,int,FALSE,And,FALSE,,,=,TRUE,277959593,594b8bde-d180-4c20-9ef4-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,88b962bf-9368-4753-85a1-fa528c6da4f0,1,EntryPerson,nvarchar,FALSE,DcdUserID,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959594,6421a143-d655-42b1-a7fd-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,eb9c50b0-f77a-4643-9006-fa528c6da4f0,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959595,ad48b2c9-e497-473e-9837-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,eb9c50b0-f77a-4643-9006-fa528c6da4f0,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277959596,060c0f0a-388d-433c-be6f-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,eb9c50b0-f77a-4643-9006-fa528c6da4f0,3,PrcConNum,int,FALSE,ConNum,int,FALSE,And,FALSE,,,=,TRUE,277959597,1dc39d86-ebb0-4cea-8f22-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,2edb7d74-c5d1-438c-9326-fa528c6da4f0,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959598,773965bc-8450-4276-865d-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,2edb7d74-c5d1-438c-9326-fa528c6da4f0,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277959599,3c2705a1-8722-4286-97f2-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,2edb7d74-c5d1-438c-9326-fa528c6da4f0,3,ShipToNum,nvarchar,FALSE,ShipToNum,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959600,cde681c5-f066-46f8-9fdd-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,2edb7d74-c5d1-438c-9326-fa528c6da4f0,4,ShpConNum,int,FALSE,ConNum,int,FALSE,And,FALSE,,,=,TRUE,277959601,0544cb9b-9d4c-46b8-b3d3-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,93c8beac-d09a-4653-9347-fa528c6da4f0,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959602,b308b6f9-d689-436e-a836-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,93c8beac-d09a-4653-9347-fa528c6da4f0,2,BTCustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277959603,0e3bee4b-0643-4366-a155-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,93c8beac-d09a-4653-9347-fa528c6da4f0,3,BTConNum,int,FALSE,ConNum,int,FALSE,And,FALSE,,,=,TRUE,277959604,85eba914-0956-40de-adbc-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,76b81f2f-7db7-4bf9-9539-fa528c6da4f0,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959605,7c72b06d-9937-4747-937d-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,76b81f2f-7db7-4bf9-9539-fa528c6da4f0,2,TermsCode,nvarchar,FALSE,TermsCode,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959606,02f6038a-e88e-49d2-bfe4-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,b8cf0871-d61b-4b81-a592-fa528c6da4f0,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959607,e321dc8f-d717-4d2b-af71-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,b8cf0871-d61b-4b81-a592-fa528c6da4f0,2,PerConID,int,FALSE,PerConID,int,FALSE,And,FALSE,,,=,TRUE,277959608,91f65396-a203-4bf5-9413-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,188c4085-69b9-4001-af58-fa528c6da4f0,1,PerConID,int,FALSE,PerConID,int,FALSE,And,FALSE,,,=,TRUE,277959609,4d794251-7cc0-4196-b73a-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,188c4085-69b9-4001-af58-fa528c6da4f0,2,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959610,4d8f9388-8f33-472a-9ee8-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,7f46f1e1-edcb-4a16-b33b-fa528c6da4f0,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959611,e1256b50-504a-4cf0-8b1e-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,7f46f1e1-edcb-4a16-b33b-fa528c6da4f0,2,CustNum,int,FALSE,CustNum,int,FALSE,And,FALSE,,,=,TRUE,277959612,df4a95d7-64ed-48ed-ad80-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,5a0563ad-21ef-452e-b9e3-fa528c6da4f0,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959613,4926e163-31a4-45f1-b1cd-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,5a0563ad-21ef-452e-b9e3-fa528c6da4f0,2,PerConID,int,FALSE,PerConID,int,FALSE,And,FALSE,,,=,TRUE,277959614,2910be86-6797-4f70-84df-b25a00df7659
,zCRM-OrderHed,7b6f6954-5bae-4368-835e-a2f0896da4f0,e80ba13b-c2b0-4e27-b9e6-fa528c6da4f0,1,Company,nvarchar,FALSE,Company,nvarchar,FALSE,And,FALSE,,,=,TRUE,277959615,4df4da06-f557-4f89-bd03-b25a00df7659
